str_code,spu_code,sub_cate_name,category_type,cluster_id,eligibility_status,eligibility_reason,recommendation,store_temperature
36009,SPU_短袖_01216,短袖,summer,29,ELIGIBLE,Product appropriate for current season,ADD,27.31201753195961
36012,SPU_内衣_01217,内衣,all_season,29,ELIGIBLE,Product appropriate for current season,ADD,33.31627287007532
36016,SPU_配饰_01218,配饰,all_season,0,ELIGIBLE,Product appropriate for current season,NONE,20.468203405081212
36017,SPU_直筒裤_01219,直筒裤,core,29,ELIGIBLE,Core subcategory '直筒裤' - always eligible,ADD,34.78699028084078
36018,SPU_束脚裤_01220,束脚裤,core,8,ELIGIBLE,Core subcategory '束脚裤' - always eligible,ADD,25.641736478760226
36019,SPU_锥形裤_01221,锥形裤,core,8,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,29.763015096833794
36021,SPU_羽绒服_01222,羽绒服,winter,20,INELIGIBLE,Winter product not appropriate for summer period,NONE,30.184929749422405
36022,SPU_棉服_01223,棉服,winter,21,INELIGIBLE,Winter product not appropriate for summer period,NONE,30.336169313092107
36026,SPU_毛呢大_01224,毛呢大衣,winter,1,INELIGIBLE,Winter product not appropriate for summer period,NONE,27.677743146041173
36028,SPU_夹克_01225,夹克,transition,7,INELIGIBLE,Transition product not appropriate for summer period,NONE,20.422004685812986
36029,SPU_针织衫_01226,针织衫,transition,8,INELIGIBLE,Transition product not appropriate for summer period,NONE,29.45774717008461
36030,SPU_T恤_01227,T恤,summer,23,ELIGIBLE,Product appropriate for current season,NONE,32.74400262473687
36031,SPU_短裤_01228,短裤,summer,0,ELIGIBLE,Product appropriate for current season,NONE,33.51361595400486
36033,SPU_短袖_01229,短袖,summer,0,ELIGIBLE,Product appropriate for current season,NONE,21.180465127930987
36034,SPU_内衣_01230,内衣,all_season,15,ELIGIBLE,Product appropriate for current season,NONE,22.62180072567737
36038,SPU_配饰_01231,配饰,all_season,8,ELIGIBLE,Product appropriate for current season,NONE,34.63806294175305
36040,SPU_直筒裤_01232,直筒裤,core,13,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,25.731563800572406
36041,SPU_束脚裤_01233,束脚裤,core,0,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,19.998034432737796
36042,SPU_锥形裤_01234,锥形裤,core,19,ELIGIBLE,Core subcategory '锥形裤' - always eligible,ADD,19.336285518582166
36045,SPU_羽绒服_01235,羽绒服,winter,1,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.466887217446647
36046,SPU_棉服_01236,棉服,winter,8,INELIGIBLE,Winter product not appropriate for summer period,NONE,26.818084656669498
36048,SPU_毛呢大_01237,毛呢大衣,winter,29,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.157748009896515
36052,SPU_夹克_01238,夹克,transition,25,INELIGIBLE,Transition product not appropriate for summer period,NONE,26.65784401468871
36054,SPU_针织衫_01239,针织衫,transition,13,INELIGIBLE,Transition product not appropriate for summer period,NONE,28.967465499077445
36057,SPU_T恤_01240,T恤,summer,15,ELIGIBLE,Product appropriate for current season,NONE,21.127144297663797
36064,SPU_短裤_01241,短裤,summer,8,ELIGIBLE,Product appropriate for current season,ADD,23.840317595922695
36067,SPU_短袖_01242,短袖,summer,23,ELIGIBLE,Product appropriate for current season,NONE,29.0600749660925
36070,SPU_内衣_01243,内衣,all_season,23,ELIGIBLE,Product appropriate for current season,ADD,23.856441340926676
36075,SPU_配饰_01244,配饰,all_season,8,ELIGIBLE,Product appropriate for current season,NONE,25.753017686509654
36076,SPU_直筒裤_01245,直筒裤,core,23,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,15.767277227114022
36077,SPU_束脚裤_01246,束脚裤,core,16,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,15.255308530357947
36080,SPU_锥形裤_01247,锥形裤,core,15,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,24.92645542568758
36081,SPU_羽绒服_01248,羽绒服,winter,0,INELIGIBLE,Winter product not appropriate for summer period,NONE,33.07477935651909
36082,SPU_棉服_01249,棉服,winter,4,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.783382177620066
36087,SPU_毛呢大_01250,毛呢大衣,winter,0,INELIGIBLE,Winter product not appropriate for summer period,NONE,33.32893594887229
36090,SPU_夹克_01251,夹克,transition,5,INELIGIBLE,Transition product not appropriate for summer period,NONE,23.26942100254695
36093,SPU_针织衫_01252,针织衫,transition,1,INELIGIBLE,Transition product not appropriate for summer period,NONE,21.128581447127623
36094,SPU_T恤_01253,T恤,summer,8,ELIGIBLE,Product appropriate for current season,NONE,20.845727807798475
36096,SPU_短裤_01254,短裤,summer,21,ELIGIBLE,Product appropriate for current season,NONE,29.19026517011911
36097,SPU_短袖_01255,短袖,summer,23,ELIGIBLE,Product appropriate for current season,NONE,21.789075080596152
36098,SPU_内衣_01256,内衣,all_season,7,ELIGIBLE,Product appropriate for current season,NONE,25.26463435889137
36103,SPU_配饰_01257,配饰,all_season,13,ELIGIBLE,Product appropriate for current season,NONE,34.83825025130879
36104,SPU_直筒裤_01258,直筒裤,core,8,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,29.07873334069031
36105,SPU_束脚裤_01259,束脚裤,core,8,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,23.991978120154748
36106,SPU_锥形裤_01260,锥形裤,core,4,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,28.27583247882888
36107,SPU_羽绒服_01261,羽绒服,winter,14,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.551565906017856
36110,SPU_棉服_01262,棉服,winter,8,INELIGIBLE,Winter product not appropriate for summer period,NONE,32.46313812569077
36112,SPU_毛呢大_01263,毛呢大衣,winter,23,INELIGIBLE,Winter product not appropriate for summer period,NONE,32.05496651934624
36113,SPU_夹克_01264,夹克,transition,23,INELIGIBLE,Transition product not appropriate for summer period,NONE,26.751298858444198
36118,SPU_针织衫_01265,针织衫,transition,0,INELIGIBLE,Transition product not appropriate for summer period,NONE,28.399982232439427
36119,SPU_T恤_01266,T恤,summer,11,ELIGIBLE,Product appropriate for current season,ADD,20.176698144299632
36122,SPU_短裤_01267,短裤,summer,1,ELIGIBLE,Product appropriate for current season,NONE,33.56052479681839
36124,SPU_短袖_01268,短袖,summer,13,ELIGIBLE,Product appropriate for current season,NONE,23.168123878819276
36126,SPU_内衣_01269,内衣,all_season,7,ELIGIBLE,Product appropriate for current season,NONE,26.726117615238994
36133,SPU_配饰_01270,配饰,all_season,23,ELIGIBLE,Product appropriate for current season,NONE,28.487946103394293
36134,SPU_直筒裤_01271,直筒裤,core,11,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,23.808691413120922
36135,SPU_束脚裤_01272,束脚裤,core,5,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,34.671945994775484
36138,SPU_锥形裤_01273,锥形裤,core,8,ELIGIBLE,Core subcategory '锥形裤' - always eligible,ADD,15.477683826382854
36143,SPU_羽绒服_01274,羽绒服,winter,8,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.891433569803375
36144,SPU_棉服_01275,棉服,winter,23,INELIGIBLE,Winter product not appropriate for summer period,NONE,26.474530092661794
36147,SPU_毛呢大_01276,毛呢大衣,winter,11,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.69385423669869
36148,SPU_夹克_01277,夹克,transition,23,INELIGIBLE,Transition product not appropriate for summer period,NONE,25.0035836038439
36149,SPU_针织衫_01278,针织衫,transition,23,INELIGIBLE,Transition product not appropriate for summer period,NONE,23.42334082460991
36150,SPU_T恤_01279,T恤,summer,0,ELIGIBLE,Product appropriate for current season,NONE,28.668156221613636
36151,SPU_短裤_01280,短裤,summer,8,ELIGIBLE,Product appropriate for current season,NONE,27.94813438277309
36152,SPU_短袖_01281,短袖,summer,23,ELIGIBLE,Product appropriate for current season,NONE,24.67554982239218
36153,SPU_内衣_01282,内衣,all_season,4,ELIGIBLE,Product appropriate for current season,NONE,28.89477121633241
36159,SPU_配饰_01283,配饰,all_season,20,ELIGIBLE,Product appropriate for current season,NONE,24.158876245237792
36161,SPU_直筒裤_01284,直筒裤,core,13,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,15.621137520703112
36162,SPU_束脚裤_01285,束脚裤,core,23,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,22.3350415285188
36165,SPU_锥形裤_01286,锥形裤,core,20,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,33.4461555096717
36166,SPU_羽绒服_01287,羽绒服,winter,10,INELIGIBLE,Winter product not appropriate for summer period,NONE,32.482388061809004
36167,SPU_棉服_01288,棉服,winter,15,INELIGIBLE,Winter product not appropriate for summer period,NONE,30.42386560190439
37008,SPU_毛呢大_01289,毛呢大衣,winter,15,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.338498187353238
37010,SPU_夹克_01290,夹克,transition,15,INELIGIBLE,Transition product not appropriate for summer period,NONE,21.639317209532027
37015,SPU_针织衫_01291,针织衫,transition,15,INELIGIBLE,Transition product not appropriate for summer period,NONE,27.41637818617621
37017,SPU_T恤_01292,T恤,summer,14,ELIGIBLE,Product appropriate for current season,NONE,26.380347444049754
37018,SPU_短裤_01293,短裤,summer,12,ELIGIBLE,Product appropriate for current season,ADD,22.946619728341787
37021,SPU_短袖_01294,短袖,summer,11,ELIGIBLE,Product appropriate for current season,NONE,29.37051004109912
37023,SPU_内衣_01295,内衣,all_season,5,ELIGIBLE,Product appropriate for current season,NONE,30.63148448518482
37024,SPU_配饰_01296,配饰,all_season,0,ELIGIBLE,Product appropriate for current season,NONE,32.049568602770506
37026,SPU_直筒裤_01297,直筒裤,core,3,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,15.260204268517455
37029,SPU_束脚裤_01298,束脚裤,core,15,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,26.62849789738174
37032,SPU_锥形裤_01299,锥形裤,core,25,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,15.014337174131596
37033,SPU_羽绒服_01300,羽绒服,winter,15,INELIGIBLE,Winter product not appropriate for summer period,NONE,26.23052123590325
37034,SPU_棉服_01301,棉服,winter,19,INELIGIBLE,Winter product not appropriate for summer period,NONE,33.54568664032641
37036,SPU_毛呢大_01302,毛呢大衣,winter,15,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.315081198476424
37038,SPU_夹克_01303,夹克,transition,25,INELIGIBLE,Transition product not appropriate for summer period,NONE,25.66806105010466
37039,SPU_针织衫_01304,针织衫,transition,15,INELIGIBLE,Transition product not appropriate for summer period,NONE,28.567299465058973
37041,SPU_T恤_01305,T恤,summer,12,ELIGIBLE,Product appropriate for current season,NONE,26.201986500652403
37044,SPU_短裤_01306,短裤,summer,19,ELIGIBLE,Product appropriate for current season,ADD,30.377958622412667
37045,SPU_短袖_01307,短袖,summer,11,ELIGIBLE,Product appropriate for current season,NONE,26.970342026677475
37046,SPU_内衣_01308,内衣,all_season,4,ELIGIBLE,Product appropriate for current season,NONE,20.204597687538215
37048,SPU_配饰_01309,配饰,all_season,15,ELIGIBLE,Product appropriate for current season,NONE,26.316783566511223
37050,SPU_直筒裤_01310,直筒裤,core,4,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,18.96261483647154
37056,SPU_束脚裤_01311,束脚裤,core,26,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,21.916571406191878
37057,SPU_锥形裤_01312,锥形裤,core,26,ELIGIBLE,Core subcategory '锥形裤' - always eligible,ADD,32.84148702187241
37058,SPU_羽绒服_01313,羽绒服,winter,21,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.447683886884867
37062,SPU_棉服_01314,棉服,winter,19,INELIGIBLE,Winter product not appropriate for summer period,NONE,33.22647927193889
37067,SPU_毛呢大_01315,毛呢大衣,winter,15,INELIGIBLE,Winter product not appropriate for summer period,NONE,30.035700744035548
37070,SPU_夹克_01316,夹克,transition,11,INELIGIBLE,Transition product not appropriate for summer period,NONE,24.90454408519785
37074,SPU_针织衫_01317,针织衫,transition,11,INELIGIBLE,Transition product not appropriate for summer period,NONE,28.031330889362458
37075,SPU_T恤_01318,T恤,summer,26,ELIGIBLE,Product appropriate for current season,NONE,27.383242749312004
37076,SPU_短裤_01319,短裤,summer,15,ELIGIBLE,Product appropriate for current season,NONE,23.671998095025888
37077,SPU_短袖_01320,短袖,summer,0,ELIGIBLE,Product appropriate for current season,NONE,30.681079883718958
37078,SPU_内衣_01321,内衣,all_season,15,ELIGIBLE,Product appropriate for current season,NONE,32.95237175694228
37081,SPU_配饰_01322,配饰,all_season,15,ELIGIBLE,Product appropriate for current season,ADD,25.058030527534292
37084,SPU_直筒裤_01323,直筒裤,core,2,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,24.50718135361737
37089,SPU_束脚裤_01324,束脚裤,core,21,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,17.817372079017225
37090,SPU_锥形裤_01325,锥形裤,core,7,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,16.265253436413495
37091,SPU_羽绒服_01326,羽绒服,winter,0,INELIGIBLE,Winter product not appropriate for summer period,NONE,33.315739259104525
37096,SPU_棉服_01327,棉服,winter,11,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.684612370870866
37097,SPU_毛呢大_01328,毛呢大衣,winter,0,INELIGIBLE,Winter product not appropriate for summer period,NONE,33.95100029066244
37099,SPU_夹克_01329,夹克,transition,15,INELIGIBLE,Transition product not appropriate for summer period,NONE,21.53749312102918
37100,SPU_针织衫_01330,针织衫,transition,25,INELIGIBLE,Transition product not appropriate for summer period,NONE,22.11006691707526
37108,SPU_T恤_01331,T恤,summer,26,ELIGIBLE,Product appropriate for current season,NONE,26.798926587887895
37115,SPU_短裤_01332,短裤,summer,5,ELIGIBLE,Product appropriate for current season,NONE,24.72261733113103
37117,SPU_短袖_01333,短袖,summer,7,ELIGIBLE,Product appropriate for current season,NONE,21.567204751309372
37118,SPU_内衣_01334,内衣,all_season,15,ELIGIBLE,Product appropriate for current season,NONE,25.455882817035263
37120,SPU_配饰_01335,配饰,all_season,21,ELIGIBLE,Product appropriate for current season,NONE,26.722562705319778
37123,SPU_直筒裤_01336,直筒裤,core,25,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,27.354538481235885
37124,SPU_束脚裤_01337,束脚裤,core,3,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,23.21009642696713
37125,SPU_锥形裤_01338,锥形裤,core,4,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,31.12193495921495
37126,SPU_羽绒服_01339,羽绒服,winter,25,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.989686234087067
37129,SPU_棉服_01340,棉服,winter,22,INELIGIBLE,Winter product not appropriate for summer period,NONE,27.682760204535565
37137,SPU_毛呢大_01341,毛呢大衣,winter,15,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.31174909111921
37138,SPU_夹克_01342,夹克,transition,0,INELIGIBLE,Transition product not appropriate for summer period,NONE,26.93169360253846
37139,SPU_针织衫_01343,针织衫,transition,19,INELIGIBLE,Transition product not appropriate for summer period,NONE,25.518287335341686
37141,SPU_T恤_01344,T恤,summer,15,ELIGIBLE,Product appropriate for current season,NONE,20.222841837612556
37142,SPU_短裤_01345,短裤,summer,25,ELIGIBLE,Product appropriate for current season,NONE,26.222702754523926
37143,SPU_短袖_01346,短袖,summer,25,ELIGIBLE,Product appropriate for current season,NONE,28.777921780892807
37144,SPU_内衣_01347,内衣,all_season,4,ELIGIBLE,Product appropriate for current season,NONE,21.582704696018016
37146,SPU_配饰_01348,配饰,all_season,26,ELIGIBLE,Product appropriate for current season,NONE,33.263677608934316
37151,SPU_直筒裤_01349,直筒裤,core,9,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,33.1064365675218
37153,SPU_束脚裤_01350,束脚裤,core,12,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,34.76524230286374
37154,SPU_锥形裤_01351,锥形裤,core,15,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,24.896569132428404
37155,SPU_羽绒服_01352,羽绒服,winter,11,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.63362610956493
