str_code,spu_code,cluster_id,recommendation_type,spu_avg_qty_per_store,spu_adoption_rate_in_cluster,spu_sales_percentile,stores_selling_in_cluster,total_stores_in_cluster,recommended_quantity_change,opportunity_score,sub_cate_name,category_type,eligibility_status,step10_reduced,baseline_gate_passed,baseline_gate_reason,woman_into_str_cnt_avg,male_into_str_cnt_avg,affinity_level,affinity_score,consistency_penalty,adjusted_confidence,affinity_explanation,consistency_explanation,opportunity_tier,tier_score,tier_justification,seasonal_context,recommendation_framing,is_mandatory,step11_note
32606,SPU_TOP_006,17,ADD_NEW,30.761832553709663,0.881578947368421,1.0,134,152,30.761832553709663,0.881578947368421,T恤,summer,UNKNOWN,False,True,Passed baseline gate,217.70983265554128,126.1088999913207,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (63% female, 37% male)",No consistency check data available,High Confidence Growth,0.7671052631578947,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: T恤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
37018,SPU_TOP_016,12,ADD_NEW,31.612098635575077,0.8714285714285714,1.0,61,70,31.612098635575077,0.8714285714285714,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,82.29911280193086,282.5683718526589,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (23% female, 77% male)",No consistency check data available,High Confidence Growth,0.76,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
43119,SPU_TOP_016,12,ADD_NEW,31.612098635575077,0.8714285714285714,1.0,61,70,31.612098635575077,0.8714285714285714,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,87.59945187981039,37.07771758179619,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (70% female, 30% male)",No consistency check data available,High Confidence Growth,0.76,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
13095,SPU_TOP_016,12,ADD_NEW,31.612098635575077,0.8714285714285714,1.0,61,70,31.612098635575077,0.8714285714285714,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,370.4806496063911,117.78216237381602,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (76% female, 24% male)",No consistency check data available,High Confidence Growth,0.76,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
37189,SPU_TOP_016,12,ADD_NEW,31.612098635575077,0.8714285714285714,1.0,61,70,31.612098635575077,0.8714285714285714,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,229.10238182952628,142.07881966828128,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (62% female, 38% male)",No consistency check data available,High Confidence Growth,0.76,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
11081,SPU_TOP_016,12,ADD_NEW,31.612098635575077,0.8714285714285714,1.0,61,70,31.612098635575077,0.8714285714285714,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,166.4509917200076,275.1332452109733,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (38% female, 62% male)",No consistency check data available,High Confidence Growth,0.76,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
15026,SPU_TOP_016,12,ADD_NEW,31.612098635575077,0.8714285714285714,1.0,61,70,31.612098635575077,0.8714285714285714,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,299.4593236301303,256.33667610671034,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (54% female, 46% male)",No consistency check data available,High Confidence Growth,0.76,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
11106,SPU_TOP_016,12,ADD_NEW,31.612098635575077,0.8714285714285714,1.0,61,70,31.612098635575077,0.8714285714285714,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,70.35228000974213,150.3722223824078,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (32% female, 68% male)",No consistency check data available,High Confidence Growth,0.76,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
11146,SPU_TOP_016,12,ADD_NEW,31.612098635575077,0.8714285714285714,1.0,61,70,31.612098635575077,0.8714285714285714,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,449.24573415934697,204.71952230992125,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (69% female, 31% male)",No consistency check data available,High Confidence Growth,0.76,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
61072,SPU_TOP_016,12,ADD_NEW,31.612098635575077,0.8714285714285714,1.0,61,70,31.612098635575077,0.8714285714285714,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,496.6315790728871,119.04809046014664,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (81% female, 19% male)",No consistency check data available,High Confidence Growth,0.76,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
53105,SPU_TOP_013,18,ADD_NEW,29.179491009616843,0.8709677419354839,1.0,27,31,29.179491009616843,0.8709677419354839,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,77.91863763044944,56.327601184826605,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (58% female, 42% male)",No consistency check data available,High Confidence Growth,0.7596774193548387,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
53039,SPU_TOP_013,18,ADD_NEW,29.179491009616843,0.8709677419354839,1.0,27,31,29.179491009616843,0.8709677419354839,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,374.92972889170335,44.90564194785943,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (89% female, 11% male)",No consistency check data available,High Confidence Growth,0.7596774193548387,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
53088,SPU_TOP_013,18,ADD_NEW,29.179491009616843,0.8709677419354839,1.0,27,31,29.179491009616843,0.8709677419354839,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,149.21943773663716,261.4907920880923,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (36% female, 64% male)",No consistency check data available,High Confidence Growth,0.7596774193548387,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
52077,SPU_TOP_013,18,ADD_NEW,29.179491009616843,0.8709677419354839,1.0,27,31,29.179491009616843,0.8709677419354839,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,236.6715449846084,173.29153222719128,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (58% female, 42% male)",No consistency check data available,High Confidence Growth,0.7596774193548387,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
43100,SPU_TOP_019,22,ADD_NEW,32.497109706308784,0.8709677419354839,1.0,27,31,32.497109706308784,0.8709677419354839,束脚裤,core,UNKNOWN,False,True,Passed baseline gate,354.6233523485768,340.0260986951673,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (51% female, 49% male)",No consistency check data available,High Confidence Growth,0.7596774193548387,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 束脚裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
21078,SPU_TOP_019,22,ADD_NEW,32.497109706308784,0.8709677419354839,1.0,27,31,32.497109706308784,0.8709677419354839,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,82.03489180710305,148.0209832086917,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (36% female, 64% male)",No consistency check data available,High Confidence Growth,0.7596774193548387,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
15018,SPU_TOP_019,22,ADD_NEW,32.497109706308784,0.8709677419354839,1.0,27,31,32.497109706308784,0.8709677419354839,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,234.02882498642145,94.11889842621294,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (71% female, 29% male)",No consistency check data available,High Confidence Growth,0.7596774193548387,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
61122,SPU_TOP_019,22,ADD_NEW,32.497109706308784,0.8709677419354839,1.0,27,31,32.497109706308784,0.8709677419354839,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,477.1728978105276,355.45255378335196,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (57% female, 43% male)",No consistency check data available,High Confidence Growth,0.7596774193548387,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
32177,SPU_TOP_016,3,ADD_NEW,29.628762322500762,0.8928571428571429,0.95,100,112,29.628762322500762,0.8482142857142857,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,317.1166040993219,281.26785808346114,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (53% female, 47% male)",No consistency check data available,High Confidence Growth,0.7571428571428572,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
15025,SPU_TOP_016,3,ADD_NEW,29.628762322500762,0.8928571428571429,0.95,100,112,29.628762322500762,0.8482142857142857,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,479.68937629843737,303.02185917743435,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (61% female, 39% male)",No consistency check data available,High Confidence Growth,0.7571428571428572,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.76)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
